# E1 E2 Theta
3.329480795154051521e+03 2.618956780734540189e+03 9.056355321182435603e+01
3.157345914192721011e+03 1.719124325832333852e+03 8.119911416242580060e+01
2.671049796616010553e+03 8.825705805916691133e+02 8.407952931185238299e+01
1.474083669663620640e+03 2.608941226862269559e+03 9.636404562767538096e+00
2.484607409953245224e+03 1.799271417706141165e+03 8.356449887211793737e+01
3.036209867042925453e+03 1.714081209663660275e+03 4.383596092677849043e+01
1.280652348415977713e+03 1.135072353105915681e+03 1.475355568079836814e+02
2.696394848645800266e+03 1.591434396722725523e+03 9.696545191974523448e+01
1.556350914149900063e+03 1.015394872266475204e+03 9.265162740366294258e+01
2.042270948297090172e+03 2.225438647851606675e+03 9.491360925843314078e+01
2.813682029689578485e+03 1.404867298340167281e+03 1.068837088275037246e+02
3.593832273934934165e+03 9.786429915752009947e+02 8.611062106586211939e+01
2.648209066731346866e+03 1.664488400079489338e+03 9.449277941049233220e+01
1.855072837546227220e+03 1.263284261440348018e+03 1.306960057147337295e+02
2.873681006513094417e+03 1.193820526857906998e+03 1.884446925783323223e+01
2.591987190218106207e+03 1.733539789097966377e+03 6.848804891129050532e+01
2.621622617640854969e+03 2.951089348504100144e+03 1.444875162604697394e+01
4.151092156002920092e+03 1.663187054893783852e+03 8.089608637516818135e+01
2.377473944088197186e+03 1.737062357566932860e+03 3.474232185606366130e+01
1.793411563874450167e+03 1.653729453926777524e+03 5.076729907715521506e+01
3.092990593746289505e+03 1.357179077633653833e+03 1.622024060729496568e+02
1.031788082173343128e+03 1.387276857092247383e+03 1.091826278470931157e+02
2.440944276016636650e+03 1.733161359735996939e+03 7.451809976592832641e+01
1.367406751682732192e+03 1.556508097740379071e+03 1.043214006473481845e+02
4.058318233713162044e+03 1.698257191728459929e+03 7.469128942924237435e+01
2.464475696238250293e+03 2.268817419080287891e+03 5.193937877922279256e+01
3.181102157396233906e+03 2.552832770435516522e+03 1.294774078082725168e+02
2.606113931738286738e+03 1.010883439470109238e+03 5.536376997599761296e+01
1.035905518759581128e+03 1.603648622731679097e+03 1.456194376522885250e+02
2.015760348277812682e+03 1.110683528746355023e+03 1.211102993078553425e+02
2.214709153018250618e+03 2.224330496852535362e+03 1.531325914161631658e+02
2.646356876460870353e+03 1.593620318339476853e+03 6.485217193060454122e+01
1.668280180952747742e+03 1.929959450082737021e+03 1.549624561575118662e+02
4.949286196502816892e+03 9.823549251300912601e+02 7.523171834335674646e+01
2.843618169117359230e+03 1.435842215357459509e+03 7.861125361750058005e+01
3.304208743917070024e+03 2.322444000400457753e+03 5.905101446258105824e+01
2.531836480170655705e+03 1.844133598175653333e+03 1.296164288228185910e+02
1.746390921768861290e+03 1.411015303636917906e+03 2.816368110941548508e+01
1.419344579724546520e+03 3.295117252421905960e+03 5.960780089062109255e+01
9.885508954751805959e+02 1.386693997230823697e+03 9.123533396306106624e+01
4.069723502012112476e+03 1.738944342105720580e+03 8.664545124968216783e+01
2.688409170796723629e+03 1.738317468039144160e+03 1.365485094150864143e+02
1.927857173633704861e+03 2.130432907796007385e+03 6.517654268838550990e+01
6.308673132229843077e+02 6.283302452711750448e+02 2.993992799574370878e+01
6.286617187879508037e+02 6.242254170172406020e+02 3.063345676536289375e+01
7.146914955468546395e+02 6.283449367048709746e+02 2.612245802409276152e+01
3.478505948970796908e+03 8.765263017396398482e+02 9.085784508567947171e+01
4.787740377328142131e+03 1.116901753283149219e+03 8.039633206952028388e+01
3.050328888682723573e+03 1.430328782956585655e+03 1.093700347763804075e+02
2.969220908676126783e+03 1.698345622889568631e+03 4.297022139498643156e+01
1.834436896837777567e+03 1.428149896096404291e+03 7.515449945291668143e+01
2.704787237054502839e+03 1.431919477114295887e+03 1.062812191888407369e+02
1.538253000150124535e+03 2.637226237110952752e+03 3.970635573492888426e+01
3.234128667813959964e+03 1.261424311511482983e+03 1.691089754260604252e+02
1.383205928236782711e+03 1.093833376100266605e+03 1.026181919192925278e+02
2.719187248364641619e+03 1.350149925340485652e+03 8.692270058307396141e+01
2.735517909650194269e+03 1.159442771586371464e+03 1.431526635951417461e+02
4.453176990838089296e+03 1.590152323166690167e+03 1.579978319380408607e+02
4.224121661907372982e+03 1.810886980701955281e+03 1.728275859650800328e+02
8.222232455114937011e+02 1.506840193207557604e+03 5.520121499322167580e+01
2.634456947356047749e+03 1.629465720018840784e+03 8.420248925881757884e+01
1.267865948898262332e+03 1.016346220772726383e+03 7.647002709023003497e+00
1.875190262022523029e+03 1.277693234716080497e+03 5.535622108657565121e+01
1.000926161796670158e+03 5.048180189565882756e+03 8.438432585213455184e+01
3.394004670250837535e+03 9.222046830165274969e+02 4.628236627718455054e+01
2.320334819673375023e+03 1.880037194683966618e+03 6.530391816015574591e+01
3.706076316809119362e+03 1.947063622312996131e+03 9.780547162194089594e+01
6.101429635948798932e+03 9.691748323956941249e+02 6.503933074050223695e+01
9.612452310698002975e+02 1.227771414555178808e+03 7.203279811906109842e+01
2.695516363735961477e+03 1.489429266906946850e+03 1.255780229835974211e+02
2.744469940942989979e+03 1.368522826509130482e+03 4.867099166333364479e+01
4.564393584504376122e+03 1.408293570065364065e+03 9.532912285044594114e+01
2.926004081619774297e+03 1.107657090578186398e+03 4.316273009873071942e+01
3.430217974227874492e+03 8.767836567626266060e+02 9.203444680776401299e+01
6.974028616500152111e+02 6.909621906689583284e+02 2.751749330523862724e+01
1.888273825161144487e+03 1.744886930530582049e+03 1.780129658079778210e+01
4.909591437067679180e+03 7.290382370541836963e+02 1.689253528243263247e+02
1.687293462911434062e+03 2.383197207271804928e+03 5.211907222421444885e+01
1.483176890823089479e+03 1.009354976096292717e+03 1.733704071217310059e+02
1.290433691102123930e+03 1.868576653785706185e+03 9.935046988025906955e+01
2.372256339866850794e+03 1.847657744061817539e+03 8.003463537312009635e+01
2.001510789967193205e+03 1.296769688480322657e+03 7.662385759132548912e+01
1.395522421736402976e+03 1.884202217755675292e+03 1.131842852199818310e+02
2.881032218266069322e+03 1.040538415752195533e+03 5.999469998444383378e+01
2.400170332259711358e+03 1.829871567946195455e+03 8.452863936536404310e+01
2.692964404046400432e+03 1.344915220252524250e+03 8.917991968440800576e+01
9.998570860620689018e+02 1.784740812821542249e+03 2.517520348434342736e+01
2.905320933954407792e+03 1.374295448093342429e+03 9.800432865061273446e+01
2.884182432661720213e+03 1.881455270161104409e+03 1.121024861758296822e+02
2.242908514814479531e+03 1.864111979268456707e+03 2.316954881776436892e+01
2.338061894494107491e+03 1.830730231917237461e+03 5.484150528912494593e+01
2.576721220616439041e+03 1.508053584571015790e+03 3.460312402488339956e+01
7.097453665813543466e+02 7.047781800622915398e+02 2.442528806809360375e+01
6.462491044298800489e+02 6.424174667039005726e+02 2.985296043368140317e+01
4.878061684784728641e+03 7.217385107929836749e+02 1.716834829995864027e+02
3.998102952503431879e+03 1.547349864596485759e+03 3.422893268892059382e+01
2.666522559418747733e+03 1.583955932550467423e+03 2.407214584069338414e+01
2.770919971825580433e+03 1.316766228006509209e+03 1.042625561854277123e+02
1.723954188815212547e+03 3.123154009208273692e+03 1.022544449235403192e+02
1.009380811994641363e+03 1.411119815068477919e+03 1.060371293702948350e+02
1.829020756654150318e+03 1.743303149785023606e+03 9.343495858215929672e+01
6.668955282948127206e+02 7.079325002534422993e+02 2.804232073619286680e+01
9.058542145010114837e+02 6.270110581024538305e+02 2.307560753253846997e+01
9.605411898642375945e+02 1.571042432446523890e+03 1.389890753986937000e+02
3.929874113480380402e+03 1.188225186038375341e+03 9.973259173664693833e+01
1.715318137633369133e+03 2.023228321004797635e+03 7.580509893783451503e+01
1.341572584912630191e+03 9.913162388645374676e+02 7.615899467552590352e+01
3.076926510195582523e+03 1.818126727963664507e+03 1.000290411803530901e+02
2.707445376085265252e+03 1.260406944000085332e+03 1.290840511148794576e+02
1.842173055263204560e+03 1.930945767375597825e+03 1.534029139867196001e+01
1.483805276908428823e+03 1.462916202927728818e+03 1.581516633379835071e+02
1.839626896764573303e+03 2.161410459473030642e+03 1.654089782935233899e+01
2.517102841545360661e+03 1.860584517082512775e+03 1.202312349869589099e+02
2.656997345449560271e+03 1.864889263414745983e+03 1.024621530035697248e+02
3.031425857661108239e+03 2.625891476717267324e+03 1.027573954472632494e+02
2.713697232164186971e+03 1.822496718819201988e+03 1.038404763647793914e+02
1.582819817173474803e+03 2.520672598728145658e+03 2.445768314785291508e+01
1.941027904430593935e+03 2.225512901254357075e+03 8.350381126011683364e+01
2.739402462516834930e+03 1.729354297212332312e+03 1.573645136675753520e+02
3.325006907169499300e+03 1.775312724797306828e+03 1.731901603560588114e+02
3.008595244077206189e+03 2.257672062088260645e+03 7.430153357811293802e+01
2.555554865146725660e+03 1.678086358310134983e+03 9.807392197451601135e+01
1.285724880483739753e+03 1.781485210334857584e+03 9.926431020574371189e+01
2.426820083349248762e+03 1.862590225096059839e+03 9.109409527082293323e+01
1.886590801705414833e+03 1.395202308034328098e+03 1.026179320972967304e+02
3.189203532804911447e+03 1.269323796034800125e+03 9.797871346068566822e+01
3.684949916405797012e+03 2.907048646602884219e+02 1.655567478903569452e+02
1.651886013684912541e+03 2.205573055955872860e+03 2.182439254536969742e+01
2.073393093578124990e+03 1.619090920876328937e+03 1.682974318401703684e+01
2.463918709543561363e+03 1.401094005486483184e+03 1.226860254120742297e+02
2.625774650782841491e+03 1.664820335493863467e+03 7.558426763476568055e+01
3.607639267503076553e+03 8.731317204402680545e+02 1.828831998357212996e+01
2.880378751223406653e+03 1.268987822215420238e+03 1.038579145622828008e+02
1.844808620985469588e+03 2.318983115622292189e+03 7.831752879345492602e+01
2.660108929071577222e+03 2.816067116925975824e+03 1.469947995193571728e+02
3.070271428125508010e+03 1.886712556107649561e+03 1.219413551885623974e+02
3.916921046606449181e+03 1.013357815380993543e+03 7.620603591668155730e+01
1.025991269405037883e+03 1.345119589563606496e+03 8.114540018328081317e+01
2.338509179224690797e+03 9.692581955407791838e+02 1.082237240590648355e+02
4.063221096494516132e+03 1.264551590820731690e+03 7.464100260561463074e+01
6.317662154063327762e+02 7.189474565410434934e+02 2.161900283816831347e+01
1.158522651066017488e+03 2.007565958324675421e+03 1.462353370992959185e+02
1.140112563175602872e+03 4.658238220773272587e+03 7.446045148295094407e+01
2.729461777166626234e+03 1.393296795935783393e+03 2.910271262924531754e+01
1.936649481225034151e+03 1.804590916768420811e+03 5.787385113583436436e+01
1.138782902303891433e+03 1.489159005450203495e+03 3.544768620586255281e+01
2.104698552929470679e+03 1.769931771471093043e+03 1.083301836507046261e+02
2.537902394087444009e+03 3.383166518800891481e+03 1.026171777214016743e+02
2.360152523585753443e+03 1.860247791212281982e+03 7.600478397941370190e+01
3.931143481343352960e+03 1.387062937892495938e+03 9.696847748242478815e+01
4.163609195378018740e+03 1.740942061583889881e+03 1.639137273932399239e+02
2.945179791545695480e+03 1.657173479203576562e+03 1.149202695727842780e+02
2.008186098824297687e+03 2.194163281358820313e+03 8.361851706108743087e+01
2.793947499432955738e+03 1.322246593829220501e+03 7.608117098745708518e+01
2.779921642285217331e+03 1.847917431019635842e+03 1.176121161245529692e+02
3.000476474954973128e+03 2.008626154400456244e+03 1.130293172332312395e+02
2.830038552488097594e+03 1.511782921304456977e+03 1.560060395684594710e+02
3.365635625290841745e+03 9.046860550877509013e+02 8.406516614121018449e+01
2.521870232981026220e+03 1.880285284177165067e+03 1.123809558393345753e+02
4.436536737123730745e+03 1.409476843482507547e+03 1.172331315905132101e+02
2.588719598222122841e+03 1.569975718746126859e+03 1.261189469802073404e+01
3.419913139121945733e+03 1.235179749302156097e+03 1.481311556826017579e+02
1.412579745082995942e+03 2.081059275298419834e+03 1.573545944102281169e+02
2.728809759668291463e+03 1.365875698082061035e+03 2.585024202626380330e+01
1.190381954369068808e+03 1.121090952913483079e+03 9.783263396303378556e+01
3.871102099828578048e+03 1.002430350095662334e+03 7.452331374681088505e+01
2.665138082936789033e+03 1.800573881072717086e+03 1.610121648132884218e+02
2.182793476683739755e+03 1.288055279416852272e+03 1.214765896188271626e+02
2.432498048168110927e+03 1.842566338809564286e+03 9.466726539242213789e+01
2.631300738578536766e+03 2.128640684229033923e+03 9.467426834045383544e+01
1.411672051440451241e+03 9.987329222634493817e+02 6.410978246834004324e+01
2.505167084691302989e+03 1.364847406162782136e+03 1.348258520348895786e+02
2.602951905967593120e+03 9.328323798841255439e+02 3.380205173429084198e+01
2.809617335696649207e+03 9.054322031280469218e+02 3.025484042759336134e+01
2.474360845567187880e+03 1.979445418722199292e+03 1.544723608253216867e+02
4.162717107179445520e+03 3.279650952441555205e+02 8.874196517921895122e+01
3.143679143937038589e+03 2.511890937377592309e+03 1.431190092660523305e+02
2.752087599864527419e+03 1.361373030390575195e+03 3.324804943615107788e+01
3.809142284395308252e+03 1.534450289786922440e+03 1.488210646508915715e+02
3.609301066204571725e+03 9.698311529539362255e+02 6.624594121807662361e+01
7.563424753412700738e+02 8.994455908093292464e+02 2.699639844979117953e+01
7.149705330633840958e+02 8.780231744725151657e+02 2.390565537143224262e+01
2.984460618608088680e+03 2.071176021783719079e+03 1.152067666134019532e+02
1.989085524780648484e+03 2.180666203849076737e+03 1.590817933552109480e+02
1.819236675054394937e+03 1.237683687027560381e+03 6.833732954837954310e+01
2.773741838489066595e+03 8.989623976789923745e+02 1.186576024062732593e+01
2.380354879407123462e+03 1.731923883127540421e+03 8.877414859426222904e+01
1.874854305223457231e+03 2.366488209796570118e+03 7.338880044602930752e+01
3.114743762115777827e+03 1.580725617594000596e+03 1.145386936338719863e+02
1.282027289473624023e+03 1.911599261695933819e+03 1.254943096926376285e+02
2.013823550625873850e+03 1.383420637345315299e+03 1.376278819368704092e+02
2.556123368520708482e+03 1.613135078877667866e+03 4.435792937542516512e+01
2.656469116981532807e+03 1.622612042106228728e+03 8.886254470274626271e+01
3.415396522681669012e+03 9.325114832112495833e+02 9.774104982208056924e+01
5.321205390122240715e+03 2.795388443732369069e+03 1.291211831906675798e+02
3.444470862441353347e+03 1.124123522089680137e+03 1.294324319369836189e+02
1.173398531017817731e+03 1.800283382041646973e+03 1.078376324107942423e+02
1.848882064394019153e+03 1.026072402624806273e+03 7.488590971866221935e+01
2.314757913965177977e+03 1.408870742598545121e+03 6.014921460741450687e+01
3.808561834465312131e+03 1.028834763719414241e+03 7.668935925293718014e+01
2.783206250736188849e+03 1.640419002900385976e+03 1.331754829658533765e+02
1.865165379369303537e+03 1.436383179949307760e+03 8.201607149101877781e+01
2.740750594612909481e+03 1.373842393055700313e+03 6.441718578851302368e+01
2.948286428260284538e+03 1.492726625461932144e+03 1.509245013028997562e+02
2.423392260787912619e+03 1.856389049547330160e+03 8.045105216044967733e+01
1.811322454843571222e+03 1.237391662118501472e+03 8.026205018530690438e+01
1.190226544923712709e+03 3.630637846635304868e+03 7.628940481731632417e+01
3.794658792270061895e+03 1.310725137963641373e+03 9.009784631898776297e+01
3.221997141151451615e+03 1.723801995056735223e+03 8.533303701119994855e+01
1.643271570502360873e+03 2.193837138431201765e+03 5.261739535894966480e+01
3.129520493355443250e+03 1.810471456823125664e+03 7.892287630303870571e+01
3.101444730660077767e+03 1.259554999586626536e+03 7.681899021553414286e+01
2.710480531904581767e+03 1.382682635394416138e+03 2.013900813252280031e+01
1.908812783055421050e+03 2.614096558592019392e+03 1.265950743046366540e+02
3.346731145584424212e+03 1.983820191682704262e+03 8.872544302454706155e+01
4.904822449897965271e+03 5.803172168797946142e+02 1.707392146461374693e+02
2.723618020857351894e+03 1.582865289911035688e+03 9.821706760898835853e+01
6.298083889352537881e+02 6.098818233858562508e+02 3.282445723651179037e+01
6.648527813120226710e+02 6.513792761167389926e+02 2.924403297407902613e+01
7.215684294894766708e+02 7.257008092071679357e+02 2.770108413758376287e+01
7.728131781589996763e+02 6.795245348434378911e+02 3.084567366319183890e+01
7.327295744036838414e+02 6.333033649033328629e+02 2.798485492159007038e+01
3.227441810824869890e+02 7.193173341912636261e+02 1.439797243885635680e+02
2.986648196530966743e+03 1.009305656169458416e+03 7.611747339244004706e+01
3.921815359265967345e+03 1.760515601762586357e+03 9.284252378031403907e+01
1.331947099249506891e+03 2.425417581573866300e+03 7.254318668567307782e+01
1.106377075015951732e+03 2.026269197979549062e+03 1.472463591291095319e+01
1.928780680524247146e+03 1.730985666706556913e+03 9.491731984803382716e+01
1.596816329009981928e+03 2.598231837055584492e+03 8.793625871277200190e+01
3.477593413506082015e+03 1.025621337577880240e+03 9.403484196594411060e+01
2.587822674419978284e+03 1.852313163753125082e+03 1.616913389894588704e+02
1.478791784643581423e+03 1.084629616355717644e+03 1.718521932633877043e+02
5.827123158153412987e+02 1.918003050844847849e+03 1.069492951906955227e+02
1.059197115293191473e+03 1.730636379895195887e+03 1.018895352582035798e+02
2.592371346754925526e+03 1.263058965355724467e+03 1.163908090151348347e+02
3.107416065201807214e+03 1.379848094278175722e+03 9.673721621361465850e+01
2.899472201315458733e+03 1.323104389795756106e+03 8.125163343756777579e+01
2.732002243960052510e+03 9.360190705391340771e+02 1.162483767125902858e+02
1.724249052765278520e+03 2.326028228282632881e+03 4.358899397451006763e+01
2.376293683700160727e+03 1.327028270027240296e+03 7.586532242917432711e+01
2.589309232567889467e+03 1.400510695667735263e+03 1.714954920540467143e+01
1.748533569544200645e+03 1.818449737931824302e+03 5.393105113359408165e+01
2.958451814812699922e+03 1.288211208732470141e+03 1.022990356942397057e+02
1.272372169079496871e+03 1.048609593989887571e+03 1.199344235194477051e+02
2.712691204552607360e+03 1.683287525753560431e+03 1.506540514582062826e+02
3.403245920801528428e+03 9.801878796198564032e+02 6.741895650514948102e+01
3.112908457400000771e+03 9.773027343349285729e+02 1.215569021773695937e+02
3.093532426278109597e+03 1.730980934188632773e+03 8.245297834447573848e+01
6.466923826925086587e+02 6.398754847497335732e+02 2.875245619375102990e+01
6.974071462722574779e+02 6.886979746941871099e+02 2.716904116835167926e+01
8.126254516568891404e+02 6.640921367725217124e+02 2.596726687594479444e+01
8.725872510769537485e+02 6.637858967458863617e+02 2.285377771988883211e+01
3.407247809116289318e+03 2.730425090224471205e+03 1.723683295953070171e+02
3.188357553093374918e+03 3.783861351000540481e+02 8.568312321626919470e+01
3.293693798527681338e+03 1.141163154288976102e+03 8.738461601698050174e+01
2.075036932790209448e+03 2.204330328507502145e+03 8.443484490266216369e+01
1.429536513292979407e+03 1.504406569519249615e+03 1.010517316766574538e+02
2.888401557905558548e+03 1.889544438594746453e+03 5.904081977524776192e+01
9.757367140460114570e+02 1.988935000881550877e+03 6.004084448497832938e+01
1.861992086859349911e+03 2.262115904519432206e+03 4.940321103890045862e+01
1.235368280620668884e+03 1.271575557250485645e+03 1.114908451969759113e+02
1.316131952029236118e+03 1.851972533477001434e+03 1.085862774504116715e+02
4.224489759663507357e+03 1.793145755349190949e+03 1.653082819785385027e+02
2.730797430255357540e+03 1.450213962618093547e+03 6.206604065984349461e+01
2.957509281615222335e+03 8.607236288607682582e+02 1.250336310868633802e+02
2.359799833023196243e+03 1.379666177625618957e+03 2.619666278807789084e+01
1.813196632555626138e+03 1.766675093156180992e+03 7.883783121854168030e+01
1.447327578626605828e+03 3.691166272811100953e+03 1.021796510077045923e+02
1.569833412006161325e+03 1.000902945126940494e+03 1.557912610187431426e+02
2.530608190182542330e+03 1.384672754091117213e+03 8.617197710841027458e+01
2.669561813745450308e+03 1.583756443676506933e+03 1.097005539982840929e+02
3.228869676432189863e+03 1.390931051919127640e+03 9.816949710600957246e+01
2.961422952732155409e+03 1.364087270388228035e+03 1.528958314834956411e+02
5.366325463847028004e+03 1.224812901200444912e+03 1.442734664971065399e+02
1.806539524794572117e+03 4.131361639994963184e+02 8.154274653774378123e+01
2.954253114335903774e+03 1.103738834056934138e+03 4.668300413906510471e+01
2.755457679434541205e+03 2.051762756670281306e+03 1.038576716096256689e+02
1.432373617319033883e+03 1.332893748100922494e+03 8.061767987749593090e+01
4.652519260117060185e+03 1.245033919620481811e+03 8.953593999592489183e+01
2.184769695401481385e+03 1.852561130079988970e+03 2.749401748641671972e+01
1.021140178076665620e+03 1.373706929401533671e+03 9.885480934790894025e+01
2.893672848212450845e+03 1.372348711232647929e+03 8.823772699285083831e+01
1.431226341604032768e+03 1.028241483746570111e+03 7.645915829568752997e+01
2.684837550279703009e+03 1.443631216753399258e+03 1.307908024039525969e+02
1.701541794757601792e+03 3.094081758646978869e+03 7.166041214341140630e+01
1.936162670049933467e+03 1.309625876034888734e+03 7.353810934724451442e+01
1.283726224939285430e+03 2.012886283204452411e+03 6.882879468255417521e+01
8.626555844157597903e+02 1.879625557630028879e+03 8.359696795153462290e+01
2.752281057050813160e+03 1.467263575332108303e+03 6.764890945116198395e+01
2.200495836017738384e+03 2.286492132096513160e+03 1.712208204863027845e+02
2.356359694073528317e+03 1.848197230994422171e+03 7.064722525800036124e+01
1.855472128113566214e+03 1.250956106244897228e+03 8.281538715904689241e+01
1.689768997084453304e+03 1.268920853391769924e+03 4.847522472579615993e+01
3.030432689157528785e+03 1.838420872697296318e+03 7.017968581121078842e+01
1.857550449409701741e+03 2.202527321686691721e+03 7.350879734801304721e+01
2.671611618365435788e+03 1.845129931408780749e+03 1.273627489795401289e+02
3.002179537183127991e+02 6.134105040199780206e+02 1.361665624307529470e+02
6.455765339274289545e+02 6.438697291033189458e+02 7.267055151569219440e+00
2.149013398982218860e+03 1.065834774640113892e+03 8.564810912190613124e+01
2.517572318725952755e+03 1.888188907243763424e+03 1.305787857897094852e+02
2.593614486547716297e+03 1.855514205408531325e+03 1.546292322619833612e+02
1.766101554494879792e+03 1.881878721480254399e+03 9.305550585525476492e+01
2.898470128084527460e+03 2.615162816383901827e+03 1.322663350083590750e+01
3.556612446478006859e+03 1.008726125577267453e+03 7.737638035670850911e+01
2.773794959123723402e+03 1.378116957588465766e+03 7.134801915549530804e+01
7.140088945512351302e+02 9.621550538089564952e+02 2.626695911505034786e+01
7.370134404759685367e+02 6.940314275183998234e+02 3.208890482876716987e+01
3.801598076286687501e+03 8.884686883665128789e+02 1.396900844265335806e+01
1.644189364170407543e+03 8.103220502036676862e+02 5.906400994036180663e+01
1.569236789691406329e+03 2.176601535759411945e+03 1.275576813896386312e+02
2.648497976787843072e+03 1.365415205298857700e+03 9.225182129516517193e+01
2.943486822088667395e+03 1.515636989523643479e+03 1.546921432080782211e+02
2.483415532315347264e+03 2.000207641510950680e+03 1.344724607911152816e+02
3.129921910754849705e+03 1.766171197500442304e+03 1.193915497464880104e+02
1.175790721810956484e+03 2.026394526293140643e+03 5.267789856401589077e+01
1.009977719926572377e+03 1.594223519250397658e+03 1.081436738441050522e+02
2.071508316528852447e+03 1.286741643122817322e+03 1.097230833516986337e+02
5.355519868909768775e+03 1.313573519950775108e+03 8.161914090132316346e+01
2.285067985825241522e+03 8.416502958681680866e+02 6.489457782021969479e+01
1.387248585903094408e+03 2.754394074823458141e+03 6.052704796275778421e+01
2.228512303766254263e+03 2.126158824290127995e+03 1.629736590284015847e+02
1.852532551619759033e+03 1.312238911574313988e+03 8.746274801445736102e+01
2.307500146331529322e+03 1.889234068833003676e+03 6.468090209730164020e+01
2.637114319741660893e+03 1.669843294157270975e+03 9.073989239441006305e+01
2.699664667836974786e+03 1.358992765789290161e+03 2.619116994159476164e+01
2.364369068384808088e+03 1.854648803888667317e+03 7.173752813044424670e+01
2.374586835339433947e+03 1.862161271758830026e+03 8.241590916960679181e+01
2.203636827390311737e+03 1.716352994202150967e+03 2.639471120802692639e+01
9.768333713428585270e+02 3.928166320879380692e+03 8.229521824321764711e+01
2.661253249519824749e+03 1.846165858742824184e+03 1.792118396490881764e+02
1.244113815007019184e+03 1.036986681493702008e+03 1.727026027262431995e+01
5.508843835907809989e+02 1.009404533647398921e+03 5.653996686192527044e+00
4.683831140676647919e+03 4.226423894706311444e+02 1.098962447492445591e+02
2.599551695079610454e+03 1.480882842956659488e+03 3.119329728202159302e+01
6.050442639406362105e+03 1.131624364187143556e+03 3.948804508808276381e+01
3.367747708911167592e+03 1.697558382278905128e+03 6.826717249932798381e+01
2.231999361033707828e+03 2.080851702136106724e+03 1.058947973499670923e+02
1.803848424870129065e+03 1.761356189168362562e+03 7.505745252959287939e+01
1.337263013062665323e+03 1.871549765919447054e+03 1.755566754833705829e+02
1.720185251348061456e+03 6.625381790820340484e+02 7.027435437524792405e+01
1.952738720577399135e+03 2.039680225330797384e+03 1.208551017273368302e+02
7.376343505630682102e+02 6.500352344817006269e+02 2.855270187748157440e+01
7.235660098786313483e+02 7.190589758776656026e+02 2.696770765543601556e+01
2.668569439783912912e+03 1.550385523031462981e+03 1.655459055103839034e+02
3.125280277002546427e+03 1.639560548042315531e+03 5.462885374178403453e+01
1.598323995771996351e+03 4.045947748975872400e+03 4.876110319484082112e+01
1.725750795318502696e+03 2.178106990656842754e+03 5.943576039862946203e+01
3.533637788275288472e+02 2.187692255139493227e+03 2.965616970365703509e+01
2.981861430464285149e+03 1.210351436264088079e+03 6.712344202115757241e+01
1.213669311039198647e+03 1.826373043325202616e+03 5.236495906112190113e+01
2.728538817536681563e+03 1.714238275077724438e+03 1.623219187710723190e+02
3.193409438515207057e+03 1.957953172508981197e+03 7.738446150503891374e+01
2.999572941796966916e+03 1.315443205368309009e+03 1.179212268864154538e+02
2.631074695094380786e+03 3.303022462544840437e+03 1.088000433878573574e+02
3.252559043233794910e+03 1.344865226041488540e+03 8.127768062830142526e+01
4.111352105656021195e+03 1.849565036644152769e+03 1.097814105644804670e+02
2.555015711374770490e+03 1.857981747076317561e+03 1.260926226699476729e+02
2.384644093294785307e+03 1.741619633421003527e+03 5.017568689421253936e+01
1.358302106851568851e+03 1.912984916434582374e+03 4.066731487287825786e+01
2.426243298215814320e+03 9.107358447035046538e+02 9.825534691210100391e+01
1.846482211842578181e+03 5.154980901024748619e+02 8.409374277341693471e+01
2.059642211005804711e+03 1.265446986470456523e+03 8.559630947146347069e+01
4.082409056649049944e+03 1.823401630351778749e+03 1.085795656950657246e+02
2.698908661812757600e+03 1.506786487883589189e+03 8.597713566379189842e+01
1.133101366830244842e+03 1.309768218896811959e+03 1.284861009624655992e+02
2.709918839919185757e+03 1.357765128727236515e+03 9.175656357483623538e+01
2.628540598190282708e+03 1.843318639438429500e+03 1.719879856117643442e+02
1.382234388279014638e+03 1.001127192523266785e+03 9.855548743126261968e+01
8.139581593619701607e+02 6.555980955646637085e+02 2.861340812144174706e+01
3.875495914289823759e+03 1.017443254418905440e+03 7.712220954017057295e+01
1.339687492270072198e+03 2.025048563157385615e+03 1.280453166549579009e+02
3.349008510271565683e+03 1.681518372008019924e+03 8.793517905879531327e+01
2.901480291830005172e+03 2.119065352046254702e+03 1.350517349809579741e+02
2.212822649725602332e+03 1.999811361021341327e+03 8.253822020681020888e+01
1.649484745176306433e+03 1.645654969796240266e+03 8.540900713876405348e+01
1.742517839893501332e+03 9.587696295333644230e+02 1.132140659447482278e+02
2.009745353252005089e+03 2.298989110483793411e+03 1.383807916972259591e+02
8.827804597896829364e+02 3.403637418035494647e+03 8.772253770141745122e+01
2.382773772470722633e+03 1.712767643600416932e+03 3.572038737384407625e+01
2.491254951900497872e+03 1.930044317394886775e+03 1.584499117808072981e+02
2.392394838053462081e+03 1.852595460498776902e+03 8.251280350049110268e+01
2.399797877218453777e+03 2.385742384381574084e+03 8.423839224035825168e+01
3.017149256976025754e+03 2.146620015318812875e+03 1.644441988829079264e+02
1.648839235272178712e+03 1.341426222137828518e+03 1.556169771530395849e+02
2.491851604197833240e+03 1.950716449979579238e+03 1.482404986507356739e+02
2.979974942399935571e+03 1.140850576469096040e+03 7.245139743046975411e+01
3.622724929653706567e+03 1.138296206234715783e+03 1.098616865729370460e+02
2.300074811369531290e+03 1.282576621193039500e+03 6.978052316129327437e+01
